time,pos,bid,score,first,trump,tricks
1539373700,0,0,0,1,H,"SQ,H8,H7,H6;D8,H2,C4,HJ;CK,C2,CA,C8;DK,D5,DJ,H4;S2,S10,S4,S8;CQ,H9,D4,H3;S5,H10,C5,C7;DA,HK,D6,S3;C9,C3,D7,CJ;SA,C6,S9,S6;SJ,C10,D10,SK"
1539373700,0,0,0,1,D,"CQ,C5,H3,C6;SA,SQ,S8,S5;C9,C3,D3,C4;D7,H10,DJ,D2;D4,S7,D10,DK;CA,C2,H4,C10;S6,S2,SK,S4;HA,H6,D8,DA;S10,H5,H9,CJ;HJ,H2,SJ,HK"
1539373700,0,0,0,1,S,"H6,HA,H2,H9;S3,SK,S2,S4;H10,HJ,HK,H7;S5,S9,SJ,SQ;CQ,C8,D4,CK;C10,C7,D5,C9;DA,D10,DK,C2;CJ,C6,H5,C5;C4,D6,H8,H4"
1539373700,0,0,0,1,D,"D5,D9,D7,D6;DA,SK,S7,S9;C2,DQ,C10,C8;C3,S5,SQ,S8;CQ,H3,HJ,HA;CK,H4,C4,CA;D4,S10,C7,SA;D3,H7,H10,CJ"
1539373700,0,0,0,1,S,"C9,CA,CK,C7;H8,DQ,D3,D5;S5,D10,H2,SQ;SJ,S4,C2,S3;C6,H10,CJ,SA;HK,H7,H5,HQ;SK,H4,C8,S7"
1539373700,0,0,0,1,S,"H6,C5,C8,CA;HQ,H9,D2,CJ;DA,H7,H5,C9;S4,S5,SK,D6;SA,S2,S7,C10;S6,H2,H10,DK"
1539373700,0,0,0,1,C,"S6,HA,H4,H5;C2,CQ,D2,DK;C7,C10,D6,D7;CK,C6,DJ,D4;SQ,C4,DA,S4"
1539373700,0,0,10,1,C,"C9,C10,S2,HA;DJ,DA,D2,SK;S4,CJ,D3,SA;S8,S3,SJ,SQ"
1539373700,0,0,10,1,S,"S8,S9,SJ,SQ;C8,HA,CK,C2;D2,DQ,S5,H4"
1539373700,1,0,10,0,H,"C3,S8,S7,SK;H7,D2,D3,S3;H8,H6,HQ,D6"
1539373700,1,0,0,0,H,"C4,D3,H3,H4;S6,D4,H9,S5;D9,DA,D7,D10;CK,CQ,D2,C7"
1539373700,1,0,0,0,H,"S3,S2,D10,SJ;C4,D7,D9,D3;H5,H2,HJ,HK;H9,DQ,HA,H8;C6,CK,C2,CJ"
1539373700,1,0,0,0,C,"D9,D6,DJ,D3;HJ,H8,H3,H9;C5,CJ,C10,C8;HK,H6,D5,SK;CK,SJ,DQ,SQ;CA,HQ,S3,S4"
1539373700,1,0,0,0,H,"H6,H10,H7,H3;D6,D9,S6,DJ;S9,D4,SQ,S2;C3,C4,C8,CA;CJ,C5,S3,CK;D8,H9,S7,C10;HJ,H8,H2,S4"
1539373700,1,0,0,0,S,"S4,SA,S8,SK;D10,D4,D7,DA;C2,H5,H9,H6;S10,S3,S7,S9;C5,CJ,CQ,C8;C9,SJ,S6,H8;DJ,D8,HK,DK;CA,H2,H4,H7"
1539373700,1,0,0,0,C,"H2,C5,HK,HA;CQ,C4,CJ,CK;H4,C2,HQ,H3;DK,DJ,D5,D8;H8,D9,S5,H10;HJ,SK,S7,H6;S10,S6,S2,S3;DA,D10,D7,D4;CA,C7,C8,D3"
1539373700,1,0,0,0,D,"C3,CJ,C9,CA;H5,HQ,H7,H4;C7,C2,DJ,CK;S2,S5,SK,S6;S7,S8,SQ,DA;D2,D7,D9,DK;D3,D6,S3,D10;H9,C8,H8,HK;S9,C6,HA,HJ;SJ,D8,H2,C5"
1539373700,1,0,0,0,D,"D4,D3,D6,DK;C2,C6,C8,C3;C5,CK,C4,C10;S4,S5,S10,SQ;H7,H2,H9,HA;H8,SK,HK,HJ;CA,D9,C9,C7;S6,S7,S8,SJ;H10,S9,SA,H6;D8,D2,DA,S3;HQ,D5,CJ,H5"
1539373700,1,0,0,0,C,"CJ,C10,CQ,CA;H2,H10,H5,H4;S2,S4,S3,S9;D2,C8,C2,CK;S6,C4,C9,C7;D10,DJ,DA,DQ;S7,D3,D9,D6;H9,D4,DK,D5;HJ,SK,C5,C3;SQ,SA,SJ,S8;HK,H7,H3,HQ;HA,S10,D7,H8"
1539373700,1,0,0,0,S,"S2,S4,SA,S6;C2,C9,CK,CQ;H4,H3,H5,HJ;H6,H8,H10,H2;D4,DJ,DK,DA;C5,D5,C6,C10;DQ,D7,D10,D9;S7,S5,S8,D3;S10,SK,S3,H9;C8,D2,HQ,D6;HK,H7,CA,C3"
1539373700,1,0,0,0,D,"C8,C5,CJ,CA;C9,D10,C6,C4;S3,SJ,SK,SQ;H3,H5,H9,HQ;D5,D3,H8,D6;D7,H7,H4,HJ;CK,S7,C2,C7;DK,D8,S9,H10;DA,H6,S10,S6;SA,HK,CQ,S5"
1539373700,1,0,10,0,H,"C2,CA,C3,HK;S10,S6,D4,S5;C8,S4,C5,H6;SK,S8,D2,SQ;C9,SJ,DQ,D7;H10,H3,HA,D8;CJ,D3,D10,D9;HQ,S9,H4,D5;CK,S3,HJ,D6"
1539373700,1,0,0,0,H,"H10,H5,H2,H6;D2,D7,DJ,D9;D4,C2,CA,CQ;S8,C4,C8,C9;D10,S5,CK,C5;HQ,HK,HJ,D8;SK,S2,S6,S9;HA,H7,H8,C7"
1539373700,1,0,0,0,C,"C8,C5,C2,CJ;S5,S10,SK,S2;D2,DA,D6,DK;H3,H4,H9,HJ;H8,HQ,D4,DQ;CQ,HA,D5,H10;SQ,S4,D8,S7"
1539373700,1,0,0,0,S,"H4,H5,H8,HA;D3,DK,D4,D6;S10,S2,SA,S8;H6,CQ,H2,S3;SQ,C7,HQ,C8;SK,D2,DA,D7"
1539373700,1,0,0,0,S,"C5,CA,H10,CQ;S8,S7,S5,D10;D7,D2,S6,D5;C9,D6,HA,HK;S9,C6,SK,C3"
1539373700,1,0,0,0,S,"H4,H10,HJ,D2;C5,C3,C9,DK;SA,S7,S4,D6;HK,SK,SJ,DJ"
1539373700,1,0,10,0,C,"C3,HJ,C7,C4;D8,H5,DQ,D3;CA,H6,D5,H10"
1539373700,2,0,10,3,S,"DK,S4,D3,H8;C6,CA,C2,H10;DA,SA,H5,HQ"
1539373700,2,0,10,3,H,"S4,H10,C2,HQ;DA,S8,CQ,S2;DK,D5,C8,C7;CJ,CK,C10,S7"
1539373700,2,1,0,3,H,"DA,H2,HK,HQ;D4,H4,H3,H8;DJ,D3,CA,D9;DK,S4,C10,S7;S10,SQ,H7,C9"
1539373700,2,0,0,3,S,"HQ,SJ,H10,HK;D6,D5,D10,H6;S10,C10,HJ,H9;D7,DA,H5,S6;C3,DJ,CA,C7;SK,DK,H3,SA"
1539373700,2,0,0,3,D,"H4,H3,H2,HK;S8,DK,D4,DA;H7,C3,CA,D10;S2,C5,S3,D9;C8,C9,H10,H5;S10,SJ,SA,S5;S4,C10,SK,HQ"
1539373700,2,0,0,3,H,"H6,H8,HJ,HK;H10,S5,HA,H9;S4,S6,S3,SK;CA,D9,D4,H7;C5,S9,CK,H4;D3,DA,D6,D8;C8,CJ,C2,C9;SA,SJ,D5,SQ"
1539373700,2,0,0,3,D,"DK,D3,D6,D8;S3,S6,SA,SQ;CK,C4,CQ,CA;H5,D5,DJ,D4;S10,S8,S9,SK;H8,H10,HK,HJ;H6,C7,CJ,C2;S5,HA,DQ,C6;H4,C9,C5,C10"
1539373700,2,0,0,3,H,"D10,C6,C8,CA;H10,H2,HQ,H9;D5,H5,CJ,CK;HK,HA,H4,C2;HJ,H7,CQ,S4;S3,S2,SJ,SA;D9,S8,S9,SQ;DA,D2,S6,S7;DQ,D7,D3,C4;DK,DJ,S5,D6"
1539373700,2,0,10,3,C,"C10,CQ,C3,CK;C5,CA,C2,CJ;H7,HA,H9,HK;S10,SK,S3,SA;D6,D3,C4,C8;H10,D5,D10,DA;HJ,S5,D9,DK;H3,S8,D8,DJ;S4,H8,H2,D7;H6,HQ,H5,D2;H4,SJ,SQ,D4"
1539373700,2,0,0,3,C,"C7,C8,CK,C3;SK,S4,S9,S2;H7,H6,HK,H4;D7,D3,DQ,DJ;D5,D6,D10,S3;D4,D8,DK,S5;H8,HA,H9,HQ;C2,C6,CA,C9;H10,C4,CJ,CQ;H5,S8,DA,C10;SA,D9,H3,HJ;S7,S10,H2,S6"
1539373700,2,0,0,3,D,"SA,S8,SQ,S2;D7,D2,D3,DQ;DA,D6,DJ,D5;HJ,H3,H4,HQ;H5,S9,S10,S4;H7,D9,HK,H8;CK,SK,S3,S6;CA,CQ,C5,C7;D10,C3,DK,S7;C4,C10,S5,H9;C8,CJ,HA,H10"
1539373700,2,0,0,3,C,"H10,H8,HK,HA;C8,C3,C10,C2;S2,S6,SJ,S3;S10,SQ,S8,S5;D5,DQ,D8,DA;H3,C5,CQ,H2;H5,SA,S4,D6;CK,CJ,D7,H6;H9,C7,S7,H7;D9,C9,DK,HQ"
1539373700,2,0,10,3,D,"D3,D9,D5,DQ;DK,D10,D2,D7;C2,C6,C5,CK;C9,DA,H6,D4;HA,H2,HK,H7;S3,C10,S6,SK;H8,H4,H9,HJ;SA,H10,CQ,S2;H3,C8,CA,C7"
1539373700,2,0,0,3,H,"H10,H7,HJ,H4;C4,C9,C6,C8;HK,H2,HA,S3;S2,D9,S8,SJ;D8,DJ,DK,D4;C7,C10,SK,S10;C3,CJ,CQ,C5;D7,CA,S4,D5"
1539373700,2,0,0,3,S,"H7,H9,H3,D2;S8,SQ,SK,S4;H8,S3,H4,S5;CJ,D3,SJ,D5;C4,C10,C5,C9;H10,D9,HQ,S10;C2,D4,C3,CQ"
1539373700,2,0,0,3,S,"C8,C4,C3,D4;S10,S3,S9,SK;HJ,H8,HA,HK;D2,D3,DA,D9;H6,S7,SQ,H7;DJ,CJ,C9,DQ"
1539373700,2,0,10,3,D,"H5,HA,H7,HK;D3,S2,SJ,SQ;D6,D10,HQ,S6;D5,DQ,C2,C10;C9,DA,HJ,CQ"
1539373700,2,0,10,3,C,"D2,C6,C3,CJ;S8,S9,S6,C10;SQ,HK,SJ,S4;H3,HA,D8,D9"
1539373700,2,0,0,3,H,"D3,S6,D7,D9;CQ,C8,H9,C2;H5,S10,HJ,C9"
1539373700,2,0,0,3,D,"S6,DA,SJ,S9;H4,H7,D10,H8;D5,H5,C5,C6"
1539373700,2,0,0,3,C,"C10,C5,CK,C8;H5,H4,H3,SJ;D7,D9,SQ,D10;D6,S9,H9,S3"
1539373700,2,0,10,3,H,"H4,H3,CA,H8;CQ,C3,C7,C5;H5,D3,S2,SQ;CJ,CK,S4,C6;SA,SK,SJ,D7"
1539373700,2,0,0,3,C,"C5,C4,C7,C6;SA,S4,S6,SJ;S5,S9,H7,H2;D7,DK,D10,D3;H9,H3,D8,H10;HQ,H4,D9,H6"
1539373700,2,0,10,3,S,"S7,S9,SJ,SQ;D8,SK,D7,D3;C3,CK,C4,DK;H6,CQ,C8,DQ;HQ,C7,H5,HJ;S10,C6,D5,D9;D10,H2,H9,H7"
1539373700,2,0,10,3,S,"S10,SK,S9,SA;C10,C3,C8,C7;HK,H2,HJ,H8;C5,S2,DJ,CJ;H3,SQ,SJ,S3;H6,HA,H9,DA;D6,D9,D4,CK;CA,HQ,H10,CQ"
1539373700,2,0,0,3,D,"D6,D8,DQ,D9;C2,H3,H2,HK;D10,DK,D5,D7;CA,CQ,CK,C3;SQ,S7,S8,S2;SJ,S9,HA,S10;SK,C5,H7,C9;S5,H5,H4,H10;S4,CJ,D3,D4"
1539373700,2,0,0,3,S,"C7,C10,CK,C9;H3,H6,H9,H4;DJ,D4,D3,D2;S3,S4,S10,S9;H8,S8,DA,D9;C3,SQ,S7,C2;H5,SJ,DQ,C5;CQ,CA,D5,C4;HJ,HA,HQ,C6;CJ,H10,D7,D10"
1539373700,2,0,0,3,C,"S4,S7,S6,SK;C3,C8,CA,CQ;D7,D2,D3,DJ;C10,H3,C7,C5;HJ,HQ,HK,H4;S5,S8,SJ,SQ;S2,D6,D10,D4;S9,DA,C2,C4;H9,HA,DK,H10;H7,DQ,SA,H5;S10,D9,CK,H8"
1539373700,2,0,0,3,C,"C2,CQ,CJ,CA;DK,C9,C10,CK;D2,S3,C6,C8;S4,H4,S10,C5;S7,S5,D4,C4;SQ,H6,D9,C3;H8,H7,H5,H2;DQ,D7,SA,D10;S9,DJ,SK,S6;H3,HJ,HQ,H9;D6,HA,S8,DA;D3,HK,S2,D5"
1539373700,2,0,0,3,C,"DA,C3,CJ,CQ;D3,C7,C5,C6;D8,CA,CK,C2;H5,C10,C9,S2;H6,HJ,H10,HK;D9,S4,SJ,SK;H4,H3,DK,H2;D5,D2,DQ,D10;D6,S5,D7,HQ;DJ,S6,D4,S8;HA,H7,S10,S3"
1539373700,2,0,10,3,S,"DA,D4,D2,D7;C10,C5,C9,CA;SK,S8,S10,SJ;D5,D6,H7,DK;S7,S2,H9,S6;DJ,D9,C7,C3;DQ,D10,C6,C4;CQ,H3,HQ,CJ;C8,H10,HJ,H6;HA,HK,H8,S3"
1539373700,2,0,0,3,S,"S8,S3,S2,SQ;H2,S9,S4,SJ;DJ,S10,S5,S7;H5,H10,H8,HA;C5,C4,CJ,C3;D6,D7,D5,D4;C9,D8,DQ,CA;H3,D9,DA,HJ;CQ,C10,HQ,H4"
1539373700,2,0,0,3,H,"H4,HA,H2,H3;H5,HK,H6,H9;DK,D2,D4,D6;C2,H10,C3,CQ;S9,S4,SA,S3;C7,SQ,C10,S5;D10,D8,DQ,D7;SJ,S6,SK,S10"
1539373700,2,0,0,3,C,"SQ,S2,S7,SA;DQ,D8,D2,D4;H4,H3,H2,H8;CA,C2,C10,C4;HK,H6,CQ,HJ;S8,S5,S3,D6;S4,S9,SJ,DJ"
1539373700,2,1,11,3,D,"C6,CK,C9,S3;DQ,D9,DA,D3;SK,SJ,S6,S5;C5,CQ,C10,S8;SA,D6,H5,S10;C7,H9,C3,HQ"
1539373700,2,0,0,3,C,"C5,SK,C4,CA;D9,S10,D4,C9;D3,S4,S8,S7;H7,H5,HK,DQ;D7,D5,H4,SJ"
1539373700,2,0,10,3,S,"SQ,S7,H6,S3;DQ,D4,D9,D7;C4,D6,C10,CJ;S8,HQ,HK,HA"
1539373700,2,0,10,3,D,"SA,D2,SK,HA;DK,H9,H2,HJ;DA,H5,C10,H6"
1539373700,2,0,10,3,S,"H5,D10,H10,S2;DA,SJ,D6,DK;C5,SK,H7,C4"
1539373700,2,0,0,3,H,"D4,H5,H8,DA;C7,S7,C3,C9;DQ,H7,S8,D8;SA,H9,C4,D2"
1539373700,2,0,0,3,S,"SJ,H3,SK,S10;S8,C4,S5,D4;S3,H4,S7,DQ;C6,H9,H6,H10;CK,DJ,D9,DA"
1539373700,2,0,0,3,H,"H6,H2,HK,H5;D3,DA,D2,S3;CJ,C5,D4,CQ;H3,C7,S4,S10;C2,H8,D7,S9;C3,HA,D6,S8"
1539373700,2,0,0,3,S,"SA,S10,S7,S8;SK,SJ,S2,D9;S3,H2,CJ,DQ;H6,H4,HK,H7;DJ,C3,D6,DK;D2,H8,HJ,H10;D8,C6,D4,DA"
1539373700,2,0,0,3,C,"HK,H2,H5,H7;CA,H3,C3,C5;CK,S5,C10,S3;D5,DK,DQ,D10;D4,H8,H9,HJ;D9,H10,D3,DJ;S8,SJ,C4,SA;S9,SK,C2,S6"
1539373700,2,0,10,3,H,"HQ,H8,H10,HJ;H7,H9,H6,S4;C3,C2,C4,C8;DJ,D7,D5,D10;H4,C5,S8,D2;H2,S7,S2,CA;SQ,D9,S9,SK;SA,CJ,C6,SJ;D8,DK,CK,S6"
1539373700,2,0,0,3,C,"DQ,D3,D7,D2;C3,C8,C6,C10;H2,CA,C5,CJ;H3,H6,HJ,H8;S3,S8,S9,S4;S5,SK,S10,S7;D4,D9,C7,D8;D5,H9,C4,CQ;H7,SA,S2,SJ;HA,HK,H5,DJ"
1539373700,2,0,0,3,D,"DQ,D3,DJ,D2;D6,D4,C5,D9;S2,D5,S10,D10;H4,D8,C7,DK;S5,H3,HK,DA;SK,S4,S6,S8;C6,C8,CQ,C2;S7,H5,HJ,H6;SJ,H10,SQ,C9;CJ,CK,C3,H9;S9,HA,C10,HQ"
1539373700,2,0,0,3,S,"SA,S2,S10,HJ;SQ,S4,S9,H10;SJ,S5,D5,DA;S8,S6,CJ,DJ;H7,H6,H3,D10;H2,HQ,HK,D6;C2,D7,CQ,C8;C9,D8,C5,C7;H8,HA,D9,D2;H4,DQ,D3,C6;H5,DK,D4,C4;CA,SK,C10,C3"
1539373700,2,0,0,3,H,"HJ,H6,HA,H4;S3,S6,S5,S9;H9,HK,S7,H5;CQ,C2,CA,CK;DA,D5,DQ,D4;H2,C5,S2,H8;D2,C7,DJ,H10;D3,S10,S4,SQ;DK,D9,D10,D8;C8,C9,C4,D7;C10,SA,C3,D6"
1539373700,2,0,0,3,D,"H8,H4,HJ,H10;CK,S2,C2,C5;DK,DQ,D5,D7;D3,DA,S10,DJ;H6,H5,HA,HQ;S9,SJ,S5,S6;H7,H9,H2,S7;C6,SQ,S4,S8;C8,HK,C7,SK;CQ,SA,C10,C9"
1539373700,2,0,0,3,D,"DJ,D3,CQ,D2;D9,D6,S6,D7;D4,S3,S2,DA;SA,SJ,S9,S4;C4,C8,C3,C5;H3,H6,H8,S7;S5,H7,HK,S8;C7,H9,H5,SK;C9,CA,CJ,C10"
1539373700,2,0,0,3,S,"DK,D2,DJ,D7;SA,S9,S6,S3;S2,S10,SK,CA;C7,C4,C5,D10;C2,C10,CQ,DA;D6,D8,D3,H5;H7,H3,D5,H6;HJ,H8,C3,H10"
1539373700,2,0,0,3,S,"S9,S8,SK,SA;D3,C2,DA,D10;CK,C5,CA,C9;H10,H6,H5,D8;S4,C7,H9,D7;C4,H7,C6,C8;CJ,HJ,DQ,C3"
1539373700,2,0,0,3,D,"C3,S4,CJ,D7;H6,HK,H2,H4;C4,S8,CA,SQ;C5,S10,DA,S6;H9,DJ,C9,S5;H10,DK,C7,S3"
1539373700,2,0,10,3,H,"H6,HJ,H10,H7;H4,D9,D2,D6;SK,S10,DK,S7;SJ,DQ,C4,HQ;C9,CK,D7,C10"
1539373700,2,0,0,3,S,"S7,S2,C9,S6;S3,S4,C6,H9;H3,H5,HK,D7;C2,D4,DQ,D6"
1539373700,2,0,10,3,H,"SJ,H2,S6,S8;DK,D3,DQ,DA;SK,D2,S7,CJ"
1539373700,1,0,0,3,C,"D10,D7,D3,HK;D6,C4,C10,S9;D8,C9,H2,H3"
1539373700,1,0,0,3,D,"S8,S6,S3,C3;HJ,HK,C5,H8;DA,SK,S9,CQ;C4,HA,C9,H3"
1539373700,1,0,10,3,D,"D5,D10,DJ,D9;CJ,HJ,D2,S2;SK,S8,S5,SJ;S3,C5,SA,CK;CQ,H2,CA,C6"
1539373700,1,0,0,3,C,"C3,C8,C7,C5;S3,SJ,SK,S9;D7,C6,DQ,D5;HQ,S10,S4,H2;HJ,H5,D2,H8;H3,CA,S5,D3"
1539373700,1,0,10,3,S,"S5,CQ,CK,C10;DA,DK,D5,D8;S9,S7,SK,S4;SQ,C3,SJ,S2;D7,D10,DQ,H3;D4,C4,C6,C5;S6,H6,H4,H5"
1539373700,1,0,0,3,S,"C8,CK,C2,CQ;H2,HA,H4,H7;D3,D2,DQ,DA;CJ,S3,C6,C3;H8,H3,H10,SA;CA,HJ,S6,S9;D10,H5,S7,S4;C7,HK,D6,C5"
1539373700,1,0,0,3,C,"CJ,C9,C6,CK;H8,H6,HK,H2;D4,CQ,C7,C8;S9,S10,SK,SA;H3,S5,S2,C5;H9,H7,S4,C4;S3,SQ,S6,C2;D2,D8,DQ,DK;H5,HJ,H10,D5"
1539373700,1,0,10,3,C,"C8,C3,CK,CA;D5,D10,DA,D3;C2,C10,CJ,CQ;SQ,S2,SA,SK;H9,H3,HK,H6;S10,S5,SJ,S9;H2,H8,S7,S4;H10,DJ,S3,DQ;HJ,D2,D4,D9;HA,H7,S6,D6"
1539373700,1,0,0,3,D,"D3,DQ,DA,D7;D8,D9,DJ,C8;H2,SA,SK,SQ;HA,H8,HQ,HJ;CJ,C5,C2,CQ;H9,S9,H4,H3;D5,D2,S3,SJ;D6,D10,C4,H5;DK,S2,H7,S8;CK,C3,C9,H6;H10,S7,C10,S5"
1539373700,1,0,0,3,S,"D4,DJ,DA,D3;SQ,SJ,SA,S10;SK,D8,S9,S3;D2,D6,DK,HJ;S8,C9,S7,C4;D9,D7,DQ,H2;H10,H4,HQ,HA;C6,H9,H7,H3;C2,C3,CJ,C10;S4,CQ,D10,H5;C5,CA,D5,C8;C7,HK,H8,H6"
1539373700,1,0,0,3,D,"H7,HA,H5,HJ;DQ,D8,DJ,DA;SQ,S7,SA,S2;D3,D9,D5,DK;C4,CJ,CA,CK;D10,H8,D4,SK;C8,C9,C6,C10;S8,SJ,S9,S5;D2,H10,HK,H4;C7,C5,H9,S3;C2,S6,S10,H2"
1539373700,1,0,0,3,D,"H6,DK,D10,DA;SK,C2,S2,S5;CQ,C9,C4,CJ;CK,HJ,C5,C8;C10,D9,C6,DJ;SA,HK,S4,SJ;H5,H7,H8,H10;H3,D8,S8,S10;H2,D4,D3,S7;HA,D2,C7,H9"
1539373700,1,0,10,3,C,"C3,C8,C4,CA;D6,SA,DQ,D3;C2,C6,CJ,SK;H4,S8,C9,D7;D4,S2,S4,DA;H8,HK,H5,HA;D5,H9,H6,DK;D2,SQ,S7,DJ;H2,S5,S10,HJ"
1539373700,1,0,10,3,C,"SK,D4,S10,S8;S7,H6,SJ,S5;C9,C7,CQ,C10;C5,H2,C4,C6;SQ,H9,C3,S3;DQ,D7,DK,H8;D9,H3,D3,HJ;HA,H4,H10,H5"
1539373700,1,0,10,3,D,"H4,H10,HJ,HQ;CQ,C3,SK,S3;D3,D8,D6,DQ;C9,D10,H2,DJ;H7,C6,S9,SQ;H6,CK,SJ,S10;HA,H5,H9,C8"
1539373700,1,0,0,3,S,"SA,HJ,SK,S4;C3,C7,CQ,S2;H2,HK,H8,H5;C4,DK,C2,DA;CK,H9,C6,HQ;S6,D5,CJ,D6"
1539373700,1,0,0,3,S,"S2,S3,SK,SQ;C8,C6,CK,CA;H7,SJ,H2,S6;DJ,DK,H9,C10;H8,S7,HJ,HQ"
1539373700,1,0,0,3,D,"D4,D9,C2,D3;SJ,S6,H2,SK;H7,D5,HJ,HQ;D7,S10,C10,S4"
1539373700,1,0,0,3,S,"DK,DA,D4,D8;S10,H9,H8,H2;C6,DJ,C3,CJ"
1539373700,2,0,0,1,C,"D7,C5,DQ,D9;SQ,H9,H10,H5;S10,SK,H4,D10"
1539373700,2,0,0,1,H,"D9,HK,DQ,SJ;HA,C5,C8,C7;S10,SQ,S3,CJ;H3,CQ,H10,H4"
1539373700,2,0,0,1,H,"S8,SJ,SA,S7;H6,DA,D8,DQ;C3,C10,H8,SQ;HJ,H7,HQ,H2;C9,C2,D7,S2"
1539373700,2,0,0,1,D,"H3,H4,DQ,HA;S3,SA,SK,SJ;S8,SQ,CA,S9;C5,CQ,C7,D9;S10,D10,D2,S6;DA,D4,D6,DJ"
1539373700,2,0,10,1,H,"S8,S6,S5,C8;S9,H6,S3,CQ;D4,D6,DJ,DK;C10,C6,C9,C7;SJ,D10,CK,HQ;HK,D7,H9,H7;S10,CA,H4,H5"
1539373700,2,0,0,1,S,"S4,C3,CQ,C10;DK,DA,D3,D5;H6,H3,HQ,H10;H9,H7,CK,C7;HK,D9,H8,HA;D7,D8,C6,C9;DJ,S7,C2,C5;D6,S3,D2,H2"
1539373700,2,0,0,1,S,"H5,H2,HQ,H7;C10,C9,C2,CK;D10,D8,D6,DJ;SK,D4,DQ,D9;CA,C3,S5,C5;S9,SJ,S7,SQ;C7,H3,S4,C6;HA,D2,H10,S3;CJ,SA,S10,D5"
1539373700,2,0,0,1,D,"H7,H3,HJ,HA;CJ,CA,CQ,CK;D3,H6,H5,H9;SQ,S6,S5,S3;C3,C7,S9,C10;C2,C6,DK,C4;S8,SA,S10,DA;D4,D7,D10,D8;SK,S4,DQ,D5;S7,S2,SJ,D2"
1539373700,2,0,0,1,H,"SK,S4,SQ,SA;C10,C2,CK,CA;DA,DQ,D9,DJ;SJ,S6,S3,S10;H2,HA,H3,HJ;S5,S7,S2,S9;D4,C4,D7,D10;HQ,C8,H8,C7;D8,C5,D6,D5;DK,C6,H9,H6;H5,CJ,H10,H4"
1539373700,2,0,10,1,D,"SA,S2,SJ,S7;C2,CQ,C7,C10;HK,H2,HJ,H8;DK,DQ,D7,D6;H5,H7,H6,HQ;SQ,S9,S8,S10;D5,D8,H10,DJ;CA,C3,C5,C8;H9,H4,HA,D3;D4,S5,C9,S6;CK,S3,C4,S4;D10,DA,H3,D9"
1539373700,2,0,0,1,S,"C2,CJ,C9,C3;C5,CK,C10,C6;H5,H3,HQ,HA;D9,D8,DK,DA;D3,D2,D7,DQ;SK,HK,S9,D10;CQ,HJ,C7,H6;H10,H9,S5,S2;SJ,SA,S7,S4;CA,H4,SQ,D4;C4,H8,S6,D5"
1539373700,2,0,0,1,C,"H8,H4,H3,HA;H2,HK,S3,H10;HQ,H7,C5,H5;SA,SQ,S8,S2;DA,DK,D4,D5;C7,CA,C3,C4;C6,D8,D2,S7;CK,D9,S10,C8;H6,S9,DJ,H9;CJ,S5,D10,S4"
1539373700,2,0,0,1,D,"S7,SJ,S4,S3;S9,S6,SK,S8;DK,D6,D8,D7;H4,H9,HK,C5;H6,D10,S5,S2;CJ,CK,CQ,C4;H3,HJ,H7,SA;CA,HQ,D4,S10;C3,C2,D2,DJ"
