time,pos,bid,score,first,trump,tricks
1539493197,2,3,0,2,H,"H6,HK,H5,HJ;S3,S8,SQ,SK;D4,D5,CA,DK;S5,H4,H9,H7;D10,SJ,H3,C5"
1539493197,2,2,12,2,S,"C4,D6,CA,DK;H6,SQ,C9,HQ;S4,C10,S8,C5;H4,C8,S3,C7"
1539493197,2,0,10,2,C,"C6,H4,D10,S5;CJ,H9,HA,D6;C4,HQ,D3,S8"
1539493197,1,1,11,0,C,"S7,C10,C6,S6;S9,S2,SJ,D10;D7,H2,D9,H3"
1539493197,1,0,0,0,H,"H2,S10,S3,SJ;DQ,D10,HK,D6;D5,C10,C2,SQ;D8,C7,C5,H3"
1539493197,1,0,10,0,H,"H9,D2,HA,H3;S5,CK,H7,D8;C8,D7,C2,C3;S6,S10,SQ,D4;D6,S4,DQ,C10"
1539493197,1,1,11,0,C,"S2,S8,SQ,SK;H4,H2,CQ,HQ;D2,C2,C7,C9;D6,SA,S5,S3;D9,D4,DQ,D10;DA,D5,C3,S10"
1539493197,1,0,0,0,D,"DA,H10,D10,D3;HA,H2,D7,H4;C4,S2,DJ,DK;H6,H5,C7,HQ;CA,S10,C9,C6;H9,S5,C5,CQ;S4,SJ,S3,S7"
1539493197,1,2,12,0,C,"C2,C4,CJ,CA;C5,C6,C8,C3;H10,H9,H6,H4;C10,DA,S2,CK;S6,S7,HA,S5;D4,D9,H7,D6;DK,D3,HJ,H5;C9,S3,H3,S8"
1539493197,1,0,0,0,D,"DK,SJ,DJ,D6;D10,C8,D8,S7;S2,SA,SQ,S10;C6,C4,C2,CQ;H4,H3,H8,H7;HK,CK,H6,HA;S3,S5,H9,S8;D4,SK,HQ,S9;CA,S4,H5,C3"
1539493197,1,1,0,0,C,"H4,H8,HQ,HK;C4,CQ,CJ,C3;H6,H7,H5,H9;C5,HA,C2,C6;C8,DJ,DA,CK;C9,H3,H2,HJ;S2,S10,S3,S4;S8,SQ,DK,D9;SK,S5,D7,D5;D6,S6,DQ,D2"
1539493197,1,5,15,0,S,"S8,SA,S6,S5;H5,HK,H9,H2;C3,C6,C8,C4;C5,SK,S4,S7;H6,H10,HA,H4;D5,SJ,S2,SQ;CJ,D6,D8,C7;CA,D9,D2,CK;HJ,DK,DA,D10;HQ,S10,DJ,D7;CQ,S3,DQ,D4"
